contrast	contrast_pretty	channel	frequency_hz	time_s	difference_db	in_corrected_cluster
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.36	-2.13679414145792	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.36	-1.22375007117024	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.36	-1.10363249853253	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.36	-1.41088135884358	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.36	-1.44206307026056	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.36	-1.2976567538885	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.36	-1.12926196285452	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.36	-1.01483856757673	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.36	-0.887846453831746	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.36	-0.809931744104968	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.4	0.692443346174864	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.4	-0.567547214718965	0
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.4	-2.68983619488203	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.4	-3.43161631318239	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.4	-2.46796470006498	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.4	-1.40396078217488	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.4	-1.1412679077341	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.4	-1.53016361307639	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.4	-1.6288935974097	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.4	-1.46963562214604	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.4	-1.23166113977249	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.4	-1.06803306435736	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.4	-0.943379754487139	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.4	-0.871284964888428	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.44	0.785533400682303	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.44	-0.869815445290162	0
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.44	-3.24710229956187	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.44	-3.94374443934514	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.44	-2.84976053476119	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.44	-1.66012766771019	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.44	-1.35804352565454	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.44	-1.70901560439513	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.44	-1.81792887916359	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.44	-1.66465727870281	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.44	-1.42574333514159	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.44	-1.20325715925831	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.44	-0.954028768858944	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.44	-0.772522442329388	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.48	0.841486893307704	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.48	-1.21710963833791	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.48	-3.75392580032349	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.48	-4.45449181703421	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.48	-3.28448274330451	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.48	-1.93602182314946	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.48	-1.47385052964091	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.48	-1.75908047247391	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.48	-1.83112633228302	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.48	-1.629119425224	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.48	-1.31846218384229	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.48	-1.03855783477999	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.48	-0.789257938113923	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.48	-0.697215482306022	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.52	0.847598680796532	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.52	-1.59791314501602	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.52	-4.21448826789856	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.52	-4.95666335637753	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.52	-3.72308564988466	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.52	-2.34028021418131	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.52	-1.72513861266466	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.52	-1.87552812695503	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.52	-1.87601528431361	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.52	-1.68735227877131	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.52	-1.40396717534615	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.52	-1.18774890326537	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.52	-1.01708270086629	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.52	-0.845015193120791	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.56	0.798764192714141	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.56	-1.96524473050466	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.56	-4.65803966026467	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.56	-5.38725654207743	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.56	-4.05386846225995	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.56	-2.638634037513	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.56	-2.08887881986224	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.56	-2.2106546119142	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.56	-2.0740871956357	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.56	-1.7158130229397	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.56	-1.36471613252965	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.56	-1.11668020257583	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.56	-0.825856185303285	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.56	-0.701439903046076	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.6	0.702347207957735	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.6	-2.26721230622094	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.6	-5.07282818509982	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.6	-5.70234814630105	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.6	-4.246542546325	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.6	-2.70260287935917	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.6	-2.12354311289696	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.6	-2.19430706793299	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.6	-2.04822629521816	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.6	-1.64276173080389	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.6	-1.24468587636231	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.6	-1.02852273660784	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.6	-0.889435655222489	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.6	-0.752798446095907	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.64	0.574738237003867	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.64	-2.49635749740096	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.64	-5.40929810080427	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.64	-5.85899869323923	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.64	-4.30506179051904	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.64	-2.76455086297714	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.64	-2.23283642473129	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.64	-2.22931430703745	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.64	-2.00175027663891	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.64	-1.64450268819928	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.64	-1.31854220130481	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.64	-1.09817928487722	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.64	-0.905412763643723	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.64	-0.814121497365145	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.68	0.434751993224311	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.68	-2.67094979607142	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.68	-5.61165050130624	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.68	-5.82284153274332	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.68	-4.15249498532369	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.68	-2.62805169878098	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.68	-2.08523153570982	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.68	-2.1035203910791	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.68	-1.98769788051812	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.68	-1.60445983707905	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.68	-1.23352986430893	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.68	-1.00521115901378	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.68	-0.753082458215291	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.68	-0.597400783570125	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.72	0.299502752398929	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.72	-2.80125172665486	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.72	-5.65037772460626	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.72	-5.6543563793485	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.72	-3.8372504598676	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.72	-2.23365949968306	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.72	-1.78033032039037	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.72	-1.84617586835073	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.72	-1.75566920537788	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.72	-1.4423677491454	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.72	-1.10889220352356	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.72	-0.874051308402648	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.72	-0.648430340421888	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.72	-0.46535658205931	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.76	0.179167226315118	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.76	-2.87969555390569	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.76	-5.53848424523424	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.76	-5.44572676918828	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.76	-3.55923657434491	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.76	-1.92242405678217	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.76	-1.54182449269753	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.76	-1.6855964985891	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.76	-1.6206294467422	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.76	-1.39368613555024	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.76	-1.16892728589189	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.76	-0.92892616113218	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.76	-0.594297624855804	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.76	-0.388109584697164	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.8	0.0786888709721657	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.8	-2.88225911786923	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.8	-5.3223616366203	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.8	-5.20883104427216	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.8	-3.44845713101901	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.8	-1.83364854022287	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.8	-1.30713115947751	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.8	-1.40102255480507	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.8	-1.43796948572764	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.8	-1.21045847455613	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.8	-0.88828376471065	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.8	-0.664816615171731	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.8	-0.521864953665779	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.8	-0.41737345391168	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.84	0.000587299251212524	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.84	-2.79856219199988	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.84	-5.05545141590902	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.84	-4.92385180663461	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.84	-3.35653053109462	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.84	-1.9555810274413	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.84	-1.37646972144452	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.84	-1.33247697983797	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.84	-1.18990351517613	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.84	-0.973723613012295	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.84	-0.837727346385901	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.84	-0.807424657046795	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.84	-0.758030139124737	1
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.84	-0.688301054904094	1
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.88	-0.0505453262191552	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.88	-2.65181548721515	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.88	-4.80122707440303	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.88	-4.60447587029865	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.88	-3.10706501282178	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.88	-1.88627144293143	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.88	-1.44812717575293	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.88	-1.30029979491463	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.88	-1.14832930216709	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.88	-0.924983240664005	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.88	-0.72386861886256	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.88	-0.563264977616759	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.88	-0.380437334569601	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.88	-0.381553559635694	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.92	-0.0699635113661106	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.92	-2.47748709756594	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.92	-4.60608357764207	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.92	-4.28409814376097	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.92	-2.78053257270501	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.92	-1.52049100198425	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.92	-1.11597469757096	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.92	-1.0230646629173	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.92	-0.975415869186131	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.92	-0.855785806018573	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.92	-0.697973625304607	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.92	-0.521997404929537	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.92	-0.294061110569881	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.92	-0.196715471119835	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	0.96	-0.0577858010611425	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	0.96	-2.30377985938237	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	0.96	-4.4744065091587	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	0.96	-3.99798240885139	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	0.96	-2.49958945667514	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	0.96	-1.24206471593621	1
Probe_minus_Memorize	Probe - Memorize	CP4	16	0.96	-0.886918623179484	1
Probe_minus_Memorize	Probe - Memorize	CP4	18	0.96	-0.892179963429673	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	0.96	-0.828421987593174	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	0.96	-0.679678379916228	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	0.96	-0.487340064289478	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	0.96	-0.304882645535354	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	0.96	-0.195822378907066	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	0.96	-0.18859352158884	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1	-0.0190153620564021	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1	-2.14185771940706	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1	-4.36465628502461	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1	-3.75723962256542	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1	-2.2509959815876	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1	-1.12749094831256	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1	-0.820761962578847	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1	-0.845998989346509	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	1	-0.837442779626984	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	1	-0.78230259524515	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	1	-0.687665283751602	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	1	-0.569873843055505	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1	-0.450746749456112	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1	-0.33927413663612	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.04	0.0425732648716523	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.04	-1.98645269899414	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.04	-4.21659674065617	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.04	-3.54753413509864	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.04	-2.0506443619155	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.04	-0.990634110684578	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.04	-0.726047600010553	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.04	-0.687734137933988	1
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.04	-0.716413344041659	1
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.04	-0.713665261434821	1
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.04	-0.731211701622949	1
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.04	-0.702431841681783	1
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.04	-0.55339334353518	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.04	-0.401659834198654	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.08	0.12418359833268	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.08	-1.82689878860345	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.08	-3.9936238103188	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.08	-3.38765332618585	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.08	-1.92183098942041	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.08	-0.80379417939828	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.08	-0.46738127576044	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.08	-0.388448293392475	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.08	-0.343184183566616	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.08	-0.303164025338796	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.08	-0.306477632745205	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.08	-0.348894708843615	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.08	-0.346163543084493	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.08	-0.339778971643402	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.12	0.218569258084664	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.12	-1.67795113653231	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.12	-3.72284663984409	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.12	-3.28878383109203	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.12	-1.83476527812532	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.12	-0.676769865103639	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.12	-0.372380136297299	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.12	-0.465977835898789	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.12	-0.45013158969008	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.12	-0.347275696694851	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.12	-0.223932748875366	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.12	-0.128057911992073	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.12	-0.0159742083901969	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.12	-0.000685704633584604	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.16	0.322345011581022	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.16	-1.56552339455364	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.16	-3.49246604282122	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.16	-3.19874104467006	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.16	-1.75232788118032	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.16	-0.616512124355023	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.16	-0.410615549709361	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.16	-0.502132817028234	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.16	-0.532469910354568	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.16	-0.449452335014939	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.16	-0.276972243705621	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.16	-0.139749291138007	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.16	-0.0600763618086393	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.16	-0.0379083290552864	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.2	0.428260564374236	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.2	-1.48937899217708	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.2	-3.37209133345347	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.2	-3.09464550168755	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.2	-1.70453178767975	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.2	-0.621001772582531	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.2	-0.348445670894132	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.2	-0.493629781242747	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.2	-0.59530565328896	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.2	-0.595304099699626	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.2	-0.478062042823205	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.2	-0.321888380477993	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.2	-0.183574402418274	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.2	-0.0328397777361365	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.24	0.525741992576513	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.24	-1.43147525434884	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.24	-3.34965701401234	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.24	-3.00927438185765	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.24	-1.60955730775514	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.24	-0.609819046723155	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.24	-0.408293766900897	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.24	-0.518834493570746	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.24	-0.599454541690648	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.24	-0.645078263818645	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.24	-0.62168381205545	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.24	-0.530246639874979	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.24	-0.330459703333103	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.24	-0.198381477680344	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.28	0.603231353398699	0
Probe_minus_Memorize	Probe - Memorize	CP4	6	1.28	-1.37522494592346	1
Probe_minus_Memorize	Probe - Memorize	CP4	8	1.28	-3.36135002970695	1
Probe_minus_Memorize	Probe - Memorize	CP4	10	1.28	-2.95784449125998	1
Probe_minus_Memorize	Probe - Memorize	CP4	12	1.28	-1.4905411605365	1
Probe_minus_Memorize	Probe - Memorize	CP4	14	1.28	-0.434254162586652	0
Probe_minus_Memorize	Probe - Memorize	CP4	16	1.28	-0.323826980275603	0
Probe_minus_Memorize	Probe - Memorize	CP4	18	1.28	-0.388352329341265	0
Probe_minus_Memorize	Probe - Memorize	CP4	20	1.28	-0.395323343861562	0
Probe_minus_Memorize	Probe - Memorize	CP4	22	1.28	-0.377665687065858	0
Probe_minus_Memorize	Probe - Memorize	CP4	24	1.28	-0.382440315129665	0
Probe_minus_Memorize	Probe - Memorize	CP4	26	1.28	-0.355537085722272	0
Probe_minus_Memorize	Probe - Memorize	CP4	28	1.28	-0.304550708343203	0
Probe_minus_Memorize	Probe - Memorize	CP4	30	1.28	-0.234705753284148	0
Probe_minus_Memorize	Probe - Memorize	CP4	4	1.32	0.657628739395967	0
