contrast	frequency_hz	time_s	sensor_average_difference_db
Probe_minus_Memorize	24	1.4	0.113214772118441
Probe_minus_Memorize	26	1.4	0.0489929071704616
Probe_minus_Memorize	28	1.4	0.0453924043806503
Probe_minus_Memorize	30	1.4	0.153185962608571
Probe_minus_Ignore	4	0	0.0763393638514421
Probe_minus_Ignore	6	0	-0.0667698631068003
Probe_minus_Ignore	8	0	-0.273430749554711
Probe_minus_Ignore	10	0	-0.249412509126832
Probe_minus_Ignore	12	0	-0.0240604126433465
Probe_minus_Ignore	14	0	0.144420180068325
Probe_minus_Ignore	16	0	0.141999200421596
Probe_minus_Ignore	18	0	-0.0119148806395527
Probe_minus_Ignore	20	0	-0.0759848168871527
Probe_minus_Ignore	22	0	-0.120546397726973
Probe_minus_Ignore	24	0	-0.161800634888532
Probe_minus_Ignore	26	0	-0.18368127474956
Probe_minus_Ignore	28	0	-0.146412345542471
Probe_minus_Ignore	30	0	-0.133161022614223
Probe_minus_Ignore	4	0.04	0.0656291283240426
Probe_minus_Ignore	6	0.04	-0.0748915458727501
Probe_minus_Ignore	8	0.04	-0.406668366537508
Probe_minus_Ignore	10	0.04	-0.447020653623907
Probe_minus_Ignore	12	0.04	-0.215086157971874
Probe_minus_Ignore	14	0.04	-0.022655505897701
Probe_minus_Ignore	16	0.04	-0.000746869527588946
Probe_minus_Ignore	18	0.04	-0.172521017141858
Probe_minus_Ignore	20	0.04	-0.276990689358084
Probe_minus_Ignore	22	0.04	-0.283514174597411
Probe_minus_Ignore	24	0.04	-0.20657949996582
Probe_minus_Ignore	26	0.04	-0.117936285317176
Probe_minus_Ignore	28	0.04	-0.00761364818033267
Probe_minus_Ignore	30	0.04	0.0605873146094203
Probe_minus_Ignore	4	0.0800000000000001	0.0533918123899927
Probe_minus_Ignore	6	0.0800000000000001	-0.101179382656245
Probe_minus_Ignore	8	0.0800000000000001	-0.58479888763035
Probe_minus_Ignore	10	0.0800000000000001	-0.751210516880055
Probe_minus_Ignore	12	0.0800000000000001	-0.480217594672446
Probe_minus_Ignore	14	0.0800000000000001	-0.16802140983619
Probe_minus_Ignore	16	0.0800000000000001	-0.0848993326417521
Probe_minus_Ignore	18	0.0800000000000001	-0.234221800750776
Probe_minus_Ignore	20	0.0800000000000001	-0.300324249619004
Probe_minus_Ignore	22	0.0800000000000001	-0.280563735234662
Probe_minus_Ignore	24	0.0800000000000001	-0.219074668981477
Probe_minus_Ignore	26	0.0800000000000001	-0.136984643165644
Probe_minus_Ignore	28	0.0800000000000001	-0.0737184090994053
Probe_minus_Ignore	30	0.0800000000000001	-0.0323940506954135
Probe_minus_Ignore	4	0.12	0.0429914692545143
Probe_minus_Ignore	6	0.12	-0.129490556427576
Probe_minus_Ignore	8	0.12	-0.796877505158571
Probe_minus_Ignore	10	0.12	-1.10200806192801
Probe_minus_Ignore	12	0.12	-0.774843283173821
Probe_minus_Ignore	14	0.12	-0.380502083195322
Probe_minus_Ignore	16	0.12	-0.186008899215813
Probe_minus_Ignore	18	0.12	-0.237093961656775
Probe_minus_Ignore	20	0.12	-0.269545021265228
Probe_minus_Ignore	22	0.12	-0.273177668572701
Probe_minus_Ignore	24	0.12	-0.251616454673705
Probe_minus_Ignore	26	0.12	-0.187410463366106
Probe_minus_Ignore	28	0.12	-0.0608623565404095
Probe_minus_Ignore	30	0.12	-0.0126107505466472
Probe_minus_Ignore	4	0.16	0.0385996830831889
Probe_minus_Ignore	6	0.16	-0.153320608239895
Probe_minus_Ignore	8	0.16	-1.0147562753062
Probe_minus_Ignore	10	0.16	-1.42855188761575
Probe_minus_Ignore	12	0.16	-1.07184566637902
Probe_minus_Ignore	14	0.16	-0.588920740824434
Probe_minus_Ignore	16	0.16	-0.334654337526919
Probe_minus_Ignore	18	0.16	-0.346729485523901
Probe_minus_Ignore	20	0.16	-0.342001339108938
Probe_minus_Ignore	22	0.16	-0.305794378668908
Probe_minus_Ignore	24	0.16	-0.229716155692675
Probe_minus_Ignore	26	0.16	-0.131348276147767
Probe_minus_Ignore	28	0.16	-0.0670986242866566
Probe_minus_Ignore	30	0.16	0.0492778739175642
Probe_minus_Ignore	4	0.2	0.040370115719416
Probe_minus_Ignore	6	0.2	-0.174790259812944
Probe_minus_Ignore	8	0.2	-1.22086154897474
Probe_minus_Ignore	10	0.2	-1.7124312178672
Probe_minus_Ignore	12	0.2	-1.34279585896503
Probe_minus_Ignore	14	0.2	-0.755297796580686
Probe_minus_Ignore	16	0.2	-0.415938470268377
Probe_minus_Ignore	18	0.2	-0.46482975644536
Probe_minus_Ignore	20	0.2	-0.517332232928676
Probe_minus_Ignore	22	0.2	-0.507019704147591
Probe_minus_Ignore	24	0.2	-0.506238142787973
Probe_minus_Ignore	26	0.2	-0.519486756181257
Probe_minus_Ignore	28	0.2	-0.500287624904803
Probe_minus_Ignore	30	0.2	-0.40157092957243
Probe_minus_Ignore	4	0.24	0.0491198185265325
Probe_minus_Ignore	6	0.24	-0.210610917074774
Probe_minus_Ignore	8	0.24	-1.41032002694176
Probe_minus_Ignore	10	0.24	-1.98080607117808
Probe_minus_Ignore	12	0.24	-1.56925646609916
Probe_minus_Ignore	14	0.24	-0.91131951940288
Probe_minus_Ignore	16	0.24	-0.516496370918737
Probe_minus_Ignore	18	0.24	-0.487086742587902
Probe_minus_Ignore	20	0.24	-0.460210773585636
Probe_minus_Ignore	22	0.24	-0.418164338677528
Probe_minus_Ignore	24	0.24	-0.392649795322231
Probe_minus_Ignore	26	0.24	-0.387634155753462
Probe_minus_Ignore	28	0.24	-0.36412555196289
Probe_minus_Ignore	30	0.24	-0.386974863851559
Probe_minus_Ignore	4	0.28	0.0690926259237943
Probe_minus_Ignore	6	0.28	-0.282458136183185
Probe_minus_Ignore	8	0.28	-1.61997622221141
Probe_minus_Ignore	10	0.28	-2.27561037074214
Probe_minus_Ignore	12	0.28	-1.76465734481602
Probe_minus_Ignore	14	0.28	-1.06399850172418
Probe_minus_Ignore	16	0.28	-0.681974440314114
Probe_minus_Ignore	18	0.28	-0.658077307835838
Probe_minus_Ignore	20	0.28	-0.523643921342104
Probe_minus_Ignore	22	0.28	-0.39598393294682
Probe_minus_Ignore	24	0.28	-0.315945369030407
Probe_minus_Ignore	26	0.28	-0.267152318500586
Probe_minus_Ignore	28	0.28	-0.2063450952194
Probe_minus_Ignore	30	0.28	-0.146134599521634
Probe_minus_Ignore	4	0.32	0.10128988837408
Probe_minus_Ignore	6	0.32	-0.407536362777641
Probe_minus_Ignore	8	0.32	-1.91139807430038
Probe_minus_Ignore	10	0.32	-2.64885164448761
Probe_minus_Ignore	12	0.32	-2.03163194976287
Probe_minus_Ignore	14	0.32	-1.26535620143284
Probe_minus_Ignore	16	0.32	-0.957334603953947
Probe_minus_Ignore	18	0.32	-0.991634165594159
Probe_minus_Ignore	20	0.32	-0.803751725907886
Probe_minus_Ignore	22	0.32	-0.610187477063413
Probe_minus_Ignore	24	0.32	-0.481303834054622
Probe_minus_Ignore	26	0.32	-0.435237989752629
Probe_minus_Ignore	28	0.32	-0.439512696060756
Probe_minus_Ignore	30	0.32	-0.413162173165947
Probe_minus_Ignore	4	0.36	0.14022523818758
Probe_minus_Ignore	6	0.36	-0.588919461850472
Probe_minus_Ignore	8	0.36	-2.30236094304197
Probe_minus_Ignore	10	0.36	-3.09182746924975
Probe_minus_Ignore	12	0.36	-2.42136771548576
Probe_minus_Ignore	14	0.36	-1.57608361379055
Probe_minus_Ignore	16	0.36	-1.21699319376352
Probe_minus_Ignore	18	0.36	-1.27518001509463
Probe_minus_Ignore	20	0.36	-1.13726037913526
Probe_minus_Ignore	22	0.36	-0.911577877869226
Probe_minus_Ignore	24	0.36	-0.700052688959287
Probe_minus_Ignore	26	0.36	-0.565173989315966
Probe_minus_Ignore	28	0.36	-0.471796836742367
Probe_minus_Ignore	30	0.36	-0.470134584968515
Probe_minus_Ignore	4	0.4	0.177542669633445
Probe_minus_Ignore	6	0.4	-0.817187890744744
Probe_minus_Ignore	8	0.4	-2.76055247328294
Probe_minus_Ignore	10	0.4	-3.55602933910377
Probe_minus_Ignore	12	0.4	-2.83991274499288
Probe_minus_Ignore	14	0.4	-1.89392547318117
Probe_minus_Ignore	16	0.4	-1.43926545873481
Probe_minus_Ignore	18	0.4	-1.5145158360085
Probe_minus_Ignore	20	0.4	-1.38783759830848
Probe_minus_Ignore	22	0.4	-1.10958168788571
Probe_minus_Ignore	24	0.4	-0.82343838501936
Probe_minus_Ignore	26	0.4	-0.6360271741111
Probe_minus_Ignore	28	0.4	-0.503547595576692
Probe_minus_Ignore	30	0.4	-0.445603824502843
Probe_minus_Ignore	4	0.44	0.205710660515712
Probe_minus_Ignore	6	0.44	-1.07515247212308
Probe_minus_Ignore	8	0.44	-3.26185342637444
Probe_minus_Ignore	10	0.44	-4.03897796874356
Probe_minus_Ignore	12	0.44	-3.22146877466376
Probe_minus_Ignore	14	0.44	-2.19507521168282
Probe_minus_Ignore	16	0.44	-1.64484822282172
Probe_minus_Ignore	18	0.44	-1.65416310885425
Probe_minus_Ignore	20	0.44	-1.52183185115561
Probe_minus_Ignore	22	0.44	-1.25597305834325
Probe_minus_Ignore	24	0.44	-0.968848767696395
Probe_minus_Ignore	26	0.44	-0.740996792846278
Probe_minus_Ignore	28	0.44	-0.540571297993396
Probe_minus_Ignore	30	0.44	-0.448411988037929
Probe_minus_Ignore	4	0.48	0.222359487181354
Probe_minus_Ignore	6	0.48	-1.34673984782191
Probe_minus_Ignore	8	0.48	-3.76792724546834
Probe_minus_Ignore	10	0.48	-4.52718510434401
Probe_minus_Ignore	12	0.48	-3.59130338576538
Probe_minus_Ignore	14	0.48	-2.46050460032255
Probe_minus_Ignore	16	0.48	-1.80134395028334
Probe_minus_Ignore	18	0.48	-1.73050162964092
Probe_minus_Ignore	20	0.48	-1.57443531771488
Probe_minus_Ignore	22	0.48	-1.23488242976737
Probe_minus_Ignore	24	0.48	-0.85060045851598
Probe_minus_Ignore	26	0.48	-0.557968919727068
Probe_minus_Ignore	28	0.48	-0.357172532699296
Probe_minus_Ignore	30	0.48	-0.311554088580056
Probe_minus_Ignore	4	0.52	0.225821885202312
Probe_minus_Ignore	6	0.52	-1.62514401230026
Probe_minus_Ignore	8	0.52	-4.2372590625127
Probe_minus_Ignore	10	0.52	-4.98492510019868
Probe_minus_Ignore	12	0.52	-3.94449344658373
Probe_minus_Ignore	14	0.52	-2.69125087370791
Probe_minus_Ignore	16	0.52	-1.92852035337358
Probe_minus_Ignore	18	0.52	-1.75622026922464
Probe_minus_Ignore	20	0.52	-1.56450194941297
Probe_minus_Ignore	22	0.52	-1.28195651841277
Probe_minus_Ignore	24	0.52	-1.01283031654139
Probe_minus_Ignore	26	0.52	-0.847551159514822
Probe_minus_Ignore	28	0.52	-0.727636497871909
Probe_minus_Ignore	30	0.52	-0.590781138520362
Probe_minus_Ignore	4	0.56	0.214813274329963
Probe_minus_Ignore	6	0.56	-1.89388792558464
Probe_minus_Ignore	8	0.56	-4.64074676804693
Probe_minus_Ignore	10	0.56	-5.34073708315845
Probe_minus_Ignore	12	0.56	-4.16487320686326
Probe_minus_Ignore	14	0.56	-2.79619630851688
Probe_minus_Ignore	16	0.56	-2.00251789716666
Probe_minus_Ignore	18	0.56	-1.76512863483868
Probe_minus_Ignore	20	0.56	-1.46561253054608
Probe_minus_Ignore	22	0.56	-1.09165404641909
Probe_minus_Ignore	24	0.56	-0.82871761827554
Probe_minus_Ignore	26	0.56	-0.678855643292433
Probe_minus_Ignore	28	0.56	-0.532376359531203
Probe_minus_Ignore	30	0.56	-0.5115387591174
Probe_minus_Ignore	4	0.6	0.190115708723579
Probe_minus_Ignore	6	0.6	-2.1325097376693
Probe_minus_Ignore	8	0.6	-4.93999672785023
Probe_minus_Ignore	10	0.6	-5.51469148701737
Probe_minus_Ignore	12	0.6	-4.21757056281944
Probe_minus_Ignore	14	0.6	-2.78922197613356
Probe_minus_Ignore	16	0.6	-1.93627994581965
Probe_minus_Ignore	18	0.6	-1.60431861221032
Probe_minus_Ignore	20	0.6	-1.31566722815443
Probe_minus_Ignore	22	0.6	-0.990802021702874
Probe_minus_Ignore	24	0.6	-0.730945415851094
Probe_minus_Ignore	26	0.6	-0.572313297993995
Probe_minus_Ignore	28	0.6	-0.466528870466639
Probe_minus_Ignore	30	0.6	-0.428833415069781
Probe_minus_Ignore	4	0.64	0.156094720317186
Probe_minus_Ignore	6	0.64	-2.32686132631862
Probe_minus_Ignore	8	0.64	-5.11840323974737
Probe_minus_Ignore	10	0.64	-5.49947547252697
Probe_minus_Ignore	12	0.64	-4.09469065261731
Probe_minus_Ignore	14	0.64	-2.70269346997075
Probe_minus_Ignore	16	0.64	-1.85863285561267
Probe_minus_Ignore	18	0.64	-1.51636096320962
Probe_minus_Ignore	20	0.64	-1.21764344583892
Probe_minus_Ignore	22	0.64	-0.934764565335023
Probe_minus_Ignore	24	0.64	-0.720152521521331
Probe_minus_Ignore	26	0.64	-0.595572215451182
Probe_minus_Ignore	28	0.64	-0.516249664463316
Probe_minus_Ignore	30	0.64	-0.463463706708043
Probe_minus_Ignore	4	0.68	0.117853170855972
Probe_minus_Ignore	6	0.68	-2.47064863536744
Probe_minus_Ignore	8	0.68	-5.16310797838701
Probe_minus_Ignore	10	0.68	-5.34330874280755
Probe_minus_Ignore	12	0.68	-3.84240583464413
Probe_minus_Ignore	14	0.68	-2.41785758478937
Probe_minus_Ignore	16	0.68	-1.71719458598255
Probe_minus_Ignore	18	0.68	-1.44572246466258
Probe_minus_Ignore	20	0.68	-1.15716350382518
Probe_minus_Ignore	22	0.68	-0.820294801748569
Probe_minus_Ignore	24	0.68	-0.602351171724727
Probe_minus_Ignore	26	0.68	-0.516723015196837
Probe_minus_Ignore	28	0.68	-0.412883152586884
Probe_minus_Ignore	30	0.68	-0.35880359427475
Probe_minus_Ignore	4	0.72	0.0828491792220616
Probe_minus_Ignore	6	0.72	-2.55586650488595
Probe_minus_Ignore	8	0.72	-5.08196177475678
Probe_minus_Ignore	10	0.72	-5.10376125240362
Probe_minus_Ignore	12	0.72	-3.52495522600464
Probe_minus_Ignore	14	0.72	-1.99316889898303
Probe_minus_Ignore	16	0.72	-1.32511601282788
Probe_minus_Ignore	18	0.72	-1.16847958243818
Probe_minus_Ignore	20	0.72	-1.04506292678332
Probe_minus_Ignore	22	0.72	-0.822780694156678
Probe_minus_Ignore	24	0.72	-0.613293116425706
Probe_minus_Ignore	26	0.72	-0.459590463276556
Probe_minus_Ignore	28	0.72	-0.343406638366232
Probe_minus_Ignore	30	0.72	-0.236664022602733
Probe_minus_Ignore	4	0.76	0.0573345948568231
Probe_minus_Ignore	6	0.76	-2.5763419598576
Probe_minus_Ignore	8	0.76	-4.90045127598128
Probe_minus_Ignore	10	0.76	-4.83011884470176
Probe_minus_Ignore	12	0.76	-3.20008130420729
Probe_minus_Ignore	14	0.76	-1.63464704346593
Probe_minus_Ignore	16	0.76	-0.964418518474725
Probe_minus_Ignore	18	0.76	-0.957977359045498
Probe_minus_Ignore	20	0.76	-0.960320893960676
Probe_minus_Ignore	22	0.76	-0.865679819889664
Probe_minus_Ignore	24	0.76	-0.744985549060523
Probe_minus_Ignore	26	0.76	-0.62745905166891
Probe_minus_Ignore	28	0.76	-0.479576692742868
Probe_minus_Ignore	30	0.76	-0.397028818215661
Probe_minus_Ignore	4	0.8	0.0465194412394595
Probe_minus_Ignore	6	0.8	-2.53513358253142
Probe_minus_Ignore	8	0.8	-4.65723336251219
Probe_minus_Ignore	10	0.8	-4.53551363012426
Probe_minus_Ignore	12	0.8	-2.9105664092479
Probe_minus_Ignore	14	0.8	-1.35837147433041
Probe_minus_Ignore	16	0.8	-0.778903077575331
Probe_minus_Ignore	18	0.8	-0.803872708366299
Probe_minus_Ignore	20	0.8	-0.84909613474185
Probe_minus_Ignore	22	0.8	-0.723929073984012
Probe_minus_Ignore	24	0.8	-0.540548076390545
Probe_minus_Ignore	26	0.8	-0.406497603728453
Probe_minus_Ignore	28	0.8	-0.268070557939545
Probe_minus_Ignore	30	0.8	-0.206644157101233
Probe_minus_Ignore	4	0.84	0.0545637563149753
Probe_minus_Ignore	6	0.84	-2.44483705121508
Probe_minus_Ignore	8	0.84	-4.38344831425445
Probe_minus_Ignore	10	0.84	-4.22226448271423
Probe_minus_Ignore	12	0.84	-2.66623090624803
Probe_minus_Ignore	14	0.84	-1.22700836374336
Probe_minus_Ignore	16	0.84	-0.647386845114445
Probe_minus_Ignore	18	0.84	-0.663141230447919
Probe_minus_Ignore	20	0.84	-0.653542762356442
Probe_minus_Ignore	22	0.84	-0.531462887465827
Probe_minus_Ignore	24	0.84	-0.424283395459209
Probe_minus_Ignore	26	0.84	-0.366440881844974
Probe_minus_Ignore	28	0.84	-0.321746222209964
Probe_minus_Ignore	30	0.84	-0.240210259281859
Probe_minus_Ignore	4	0.88	0.0851853843696933
Probe_minus_Ignore	6	0.88	-2.32372689839334
Probe_minus_Ignore	8	0.88	-4.11145242459755
Probe_minus_Ignore	10	0.88	-3.91491560645569
Probe_minus_Ignore	12	0.88	-2.40426578787711
Probe_minus_Ignore	14	0.88	-1.10620136194222
Probe_minus_Ignore	16	0.88	-0.53607544546809
Probe_minus_Ignore	18	0.88	-0.511175029782502
Probe_minus_Ignore	20	0.88	-0.587267798763395
Probe_minus_Ignore	22	0.88	-0.584532090274494
Probe_minus_Ignore	24	0.88	-0.543121275987429
Probe_minus_Ignore	26	0.88	-0.474341237196793
Probe_minus_Ignore	28	0.88	-0.342093398008826
Probe_minus_Ignore	30	0.88	-0.28801545851669
Probe_minus_Ignore	4	0.92	0.139536240490993
Probe_minus_Ignore	6	0.92	-2.18964405460749
Probe_minus_Ignore	8	0.92	-3.88101266024917
Probe_minus_Ignore	10	0.92	-3.64824551622536
Probe_minus_Ignore	12	0.92	-2.11999062556268
Probe_minus_Ignore	14	0.92	-0.819317293503602
Probe_minus_Ignore	16	0.92	-0.304056488291839
Probe_minus_Ignore	18	0.92	-0.309037668125219
Probe_minus_Ignore	20	0.92	-0.404310968301286
Probe_minus_Ignore	22	0.92	-0.408062187584285
Probe_minus_Ignore	24	0.92	-0.33859075793563
Probe_minus_Ignore	26	0.92	-0.204324950706212
Probe_minus_Ignore	28	0.92	0.00216931616570293
Probe_minus_Ignore	30	0.92	0.0846160105508108
Probe_minus_Ignore	4	0.96	0.212789351908082
Probe_minus_Ignore	6	0.96	-2.05025593256385
Probe_minus_Ignore	8	0.96	-3.70989379559829
Probe_minus_Ignore	10	0.96	-3.41040496348458
Probe_minus_Ignore	12	0.96	-1.87194083534558
Probe_minus_Ignore	14	0.96	-0.552101453338592
Probe_minus_Ignore	16	0.96	-0.115662350277536
Probe_minus_Ignore	18	0.96	-0.25428103146211
Probe_minus_Ignore	20	0.96	-0.307087052931011
Probe_minus_Ignore	22	0.96	-0.228828637637124
Probe_minus_Ignore	24	0.96	-0.0955077176322458
Probe_minus_Ignore	26	0.96	0.0222187121062852
Probe_minus_Ignore	28	0.96	0.0961797043285615
Probe_minus_Ignore	30	0.96	0.125961871015885
Probe_minus_Ignore	4	1	0.294721357351037
Probe_minus_Ignore	6	1	-1.90839878834743
Probe_minus_Ignore	8	1	-3.59392975799122
Probe_minus_Ignore	10	1	-3.1803001129152
Probe_minus_Ignore	12	1	-1.66973384953698
Probe_minus_Ignore	14	1	-0.459425919529475
Probe_minus_Ignore	16	1	-0.130305359190913
Probe_minus_Ignore	18	1	-0.347861756160653
Probe_minus_Ignore	20	1	-0.473415437346145
Probe_minus_Ignore	22	1	-0.453433626617431
Probe_minus_Ignore	24	1	-0.355496638585772
Probe_minus_Ignore	26	1	-0.283713930873475
Probe_minus_Ignore	28	1	-0.259084749492474
Probe_minus_Ignore	30	1	-0.182201505572924
Probe_minus_Ignore	4	1.04	0.378979231408068
Probe_minus_Ignore	6	1.04	-1.76562665498867
Probe_minus_Ignore	8	1.04	-3.4929438222746
Probe_minus_Ignore	10	1.04	-2.97191473190401
Probe_minus_Ignore	12	1.04	-1.50405401845412
Probe_minus_Ignore	14	1.04	-0.473075486128642
Probe_minus_Ignore	16	1.04	-0.226299366253822
Probe_minus_Ignore	18	1.04	-0.299959020345967
Probe_minus_Ignore	20	1.04	-0.352045148204751
Probe_minus_Ignore	22	1.04	-0.350545826791272
Probe_minus_Ignore	24	1.04	-0.364906606626316
Probe_minus_Ignore	26	1.04	-0.367819426333573
Probe_minus_Ignore	28	1.04	-0.298071047108944
Probe_minus_Ignore	30	1.04	-0.239857849703077
Probe_minus_Ignore	4	1.08	0.460312955641263
Probe_minus_Ignore	6	1.08	-1.6145774950101
Probe_minus_Ignore	8	1.08	-3.36303874217998
Probe_minus_Ignore	10	1.08	-2.81448988849116
Probe_minus_Ignore	12	1.08	-1.37370232483969
Probe_minus_Ignore	14	1.08	-0.392482766592929
Probe_minus_Ignore	16	1.08	-0.157146628766057
Probe_minus_Ignore	18	1.08	-0.162374809231721
Probe_minus_Ignore	20	1.08	-0.136023215180182
Probe_minus_Ignore	22	1.08	-0.129445460784326
Probe_minus_Ignore	24	1.08	-0.162073467719572
Probe_minus_Ignore	26	1.08	-0.197982546703051
Probe_minus_Ignore	28	1.08	-0.17777343322522
Probe_minus_Ignore	30	1.08	-0.128824908629447
Probe_minus_Ignore	4	1.12	0.530707583788078
Probe_minus_Ignore	6	1.12	-1.46391223711995
Probe_minus_Ignore	8	1.12	-3.20117050303511
Probe_minus_Ignore	10	1.12	-2.72721070240342
Probe_minus_Ignore	12	1.12	-1.28576344953319
Probe_minus_Ignore	14	1.12	-0.259773698663692
Probe_minus_Ignore	16	1.12	-0.0225067599725543
Probe_minus_Ignore	18	1.12	-0.161238385958041
Probe_minus_Ignore	20	1.12	-0.185073841359245
Probe_minus_Ignore	22	1.12	-0.0900676610043538
Probe_minus_Ignore	24	1.12	-0.0146237021832336
Probe_minus_Ignore	26	1.12	0.0120695910416365
Probe_minus_Ignore	28	1.12	0.0659476907714153
Probe_minus_Ignore	30	1.12	0.0425955809624513
Probe_minus_Ignore	4	1.16	0.587194923025511
Probe_minus_Ignore	6	1.16	-1.3369378816195
Probe_minus_Ignore	8	1.16	-3.05429051062879
Probe_minus_Ignore	10	1.16	-2.69161662577736
Probe_minus_Ignore	12	1.16	-1.22597266637607
Probe_minus_Ignore	14	1.16	-0.197446874189991
Probe_minus_Ignore	16	1.16	-0.0061362519796155
Probe_minus_Ignore	18	1.16	-0.162743700607007
Probe_minus_Ignore	20	1.16	-0.208976334186671
Probe_minus_Ignore	22	1.16	-0.138702917156272
Probe_minus_Ignore	24	1.16	-0.0132707804348982
Probe_minus_Ignore	26	1.16	0.0619935532453719
Probe_minus_Ignore	28	1.16	0.0684877589534202
Probe_minus_Ignore	30	1.16	0.0424979893848743
Probe_minus_Ignore	4	1.2	0.62824374815484
Probe_minus_Ignore	6	1.2	-1.24268033535795
Probe_minus_Ignore	8	1.2	-2.95243071446559
Probe_minus_Ignore	10	1.2	-2.65242836233956
Probe_minus_Ignore	12	1.2	-1.18930295963331
Probe_minus_Ignore	14	1.2	-0.187867234964016
Probe_minus_Ignore	16	1.2	-0.0225023658611771
Probe_minus_Ignore	18	1.2	-0.217270209519524
Probe_minus_Ignore	20	1.2	-0.260746707461369
Probe_minus_Ignore	22	1.2	-0.19820459002892
Probe_minus_Ignore	24	1.2	-0.124811449729669
Probe_minus_Ignore	26	1.2	-0.0676580014327963
Probe_minus_Ignore	28	1.2	-0.00239552076307796
Probe_minus_Ignore	30	1.2	0.0860729588818899
Probe_minus_Ignore	4	1.24	0.65009586658938
Probe_minus_Ignore	6	1.24	-1.17935341924922
Probe_minus_Ignore	8	1.24	-2.89217448050664
Probe_minus_Ignore	10	1.24	-2.58494106327599
Probe_minus_Ignore	12	1.24	-1.11860362917407
Probe_minus_Ignore	14	1.24	-0.152918305138404
Probe_minus_Ignore	16	1.24	-0.00659655373259405
Probe_minus_Ignore	18	1.24	-0.124725020779808
Probe_minus_Ignore	20	1.24	-0.173586240234929
Probe_minus_Ignore	22	1.24	-0.152002715079193
Probe_minus_Ignore	24	1.24	-0.157441559702984
Probe_minus_Ignore	26	1.24	-0.174725401670534
Probe_minus_Ignore	28	1.24	-0.12945754933255
Probe_minus_Ignore	30	1.24	-0.0563302404013161
Probe_minus_Ignore	4	1.28	0.649122743966244
Probe_minus_Ignore	6	1.28	-1.13854409064571
Probe_minus_Ignore	8	1.28	-2.8371551513651
Probe_minus_Ignore	10	1.28	-2.49072865363416
Probe_minus_Ignore	12	1.28	-1.04682201913667
Probe_minus_Ignore	14	1.28	-0.0942763951708279
Probe_minus_Ignore	16	1.28	0.0803633170311384
Probe_minus_Ignore	18	1.28	-0.00864972667417534
Probe_minus_Ignore	20	1.28	-0.0502389583279108
Probe_minus_Ignore	22	1.28	-0.0934142936489606
Probe_minus_Ignore	24	1.28	-0.134686041777796
Probe_minus_Ignore	26	1.28	-0.140604003682057
Probe_minus_Ignore	28	1.28	-0.108447302029181
Probe_minus_Ignore	30	1.28	-0.0309667279596492
Probe_minus_Ignore	4	1.32	0.626287404961426
Probe_minus_Ignore	6	1.32	-1.10677627118179
Probe_minus_Ignore	8	1.32	-2.76440412493664
Probe_minus_Ignore	10	1.32	-2.381183225472
Probe_minus_Ignore	12	1.32	-0.987727813257304
Probe_minus_Ignore	14	1.32	-0.0749457582276341
Probe_minus_Ignore	16	1.32	0.108920046961409
Probe_minus_Ignore	18	1.32	-0.0309441228757468
Probe_minus_Ignore	20	1.32	-0.0536732514943
Probe_minus_Ignore	22	1.32	-0.0363887754864843
Probe_minus_Ignore	24	1.32	-0.0691074832305934
Probe_minus_Ignore	26	1.32	-0.105190350536627
Probe_minus_Ignore	28	1.32	-0.065071297906543
Probe_minus_Ignore	30	1.32	-0.0239534830069286
Probe_minus_Ignore	4	1.36	0.586181574682858
Probe_minus_Ignore	6	1.36	-1.08768895893228
Probe_minus_Ignore	8	1.36	-2.66376571767196
Probe_minus_Ignore	10	1.36	-2.26468973708302
Probe_minus_Ignore	12	1.36	-0.901895794032785
Probe_minus_Ignore	14	1.36	-0.00479101995395552
Probe_minus_Ignore	16	1.36	0.112584338973632
Probe_minus_Ignore	18	1.36	-0.0119290960639506
Probe_minus_Ignore	20	1.36	-0.0517372815217459
Probe_minus_Ignore	22	1.36	-0.0260327454569278
Probe_minus_Ignore	24	1.36	0.000855371185556729
Probe_minus_Ignore	26	1.36	0.0325094301200606
Probe_minus_Ignore	28	1.36	0.101743790211775
Probe_minus_Ignore	30	1.36	0.171821597144398
Probe_minus_Ignore	4	1.4	0.536023457961411
Probe_minus_Ignore	6	1.4	-1.08429123939874
Probe_minus_Ignore	8	1.4	-2.55556653496086
Probe_minus_Ignore	10	1.4	-2.1471786860626
Probe_minus_Ignore	12	1.4	-0.808555140433834
Probe_minus_Ignore	14	1.4	0.1352590955423
Probe_minus_Ignore	16	1.4	0.285969632912171
Probe_minus_Ignore	18	1.4	0.173515000223853
Probe_minus_Ignore	20	1.4	0.113018816724586
Probe_minus_Ignore	22	1.4	0.109705413032694
Probe_minus_Ignore	24	1.4	0.0737794033706949
Probe_minus_Ignore	26	1.4	0.0587638251476238
Probe_minus_Ignore	28	1.4	0.115298911752204
Probe_minus_Ignore	30	1.4	0.209330210240868
